a,b,c,d
-0.468119938336,-0.142066484722,1.67618786712,-0.583634318502
-1.10935973612,-0.738726516105,-1.39982042463,-1.16983914383
-1.78034754173,0.343320797495,-0.888578262393,0.728078620008
-0.186645380389,-1.85132746713,-0.400257481143,-1.21536174331
-0.462535004104,-0.301775484556,1.21026018694,-0.0873126133198
-0.427494607591,-0.388164737531,0.395546591724,-1.19835487099
-0.603313472229,-0.656935713939,-0.602434648992,1.58593130045
0.298321968402,-0.373026596513,1.10494604586,-0.409173021186
-0.772600661965,1.33307603015,-0.701389978055,-0.257775304507
1.40108322767,-0.5099450299,0.381070665953,0.0441465093121
-0.43815166397,0.103751730118,0.840903869963,-0.916459307173
0.149806365559,-0.509502773942,0.43977587558,-0.964713997551
0.469734071151,-0.482416870511,-1.13265201753,-0.299084483469
0.710776907014,1.33320691278,1.19938992583,0.406281984544
-0.312911516762,-1.37027352701,-0.0382951965972,1.41696552247
-1.41903688205,-1.30967877713,-0.340661369921,1.27248190138
-1.13771295571,0.3965678465,0.750500539636,-0.850764631117
1.04883610496,-0.0309343835616,-0.925005408809,-1.72706286616
-1.46516436426,-1.51211480559,-1.49753500703,0.91136435317
-0.618521437336,0.806457673069,1.6440931534,-1.02297906691
-1.30953833305,-0.141314885218,-1.16518235275,-1.30491071607
-0.393562278282,-0.383881500757,2.38615986535,1.80197320839
1.81336707339,0.29118751564,0.362548701766,-0.908056591886
1.30367246822,-0.430083296375,-0.577340748663,0.259824514186
-0.791376335701,-0.263988411424,0.166181569674,0.454461611347
0.470018574654,-0.414692138036,-0.857246509349,-1.08793525004
-0.763532058818,0.261777795943,0.490421759919,-0.857584329569
-0.905258533193,-0.261549767383,-0.622945046754,-1.16103884671
-0.271170305726,0.300532495062,0.142928622201,2.08770398837
0.761485400567,0.815636908447,-0.825675894658,-1.35519930443
-0.470932857507,1.14318897417,0.460938690572,-0.788370345619
1.57312629026,-2.23562477258,0.425866099711,-0.471704619884
-0.366229107638,-0.802361419366,0.657751923825,-0.0383492650253
-0.64596640791,1.22699893457,0.509345662319,-0.0400072332227
-1.77399788819,1.27824298614,1.99468108893,0.360887520588
-0.175010917854,1.00443472341,-0.114928538054,0.218444185356
-1.47581757503,-0.3064441737,-0.0375272560144,0.0678004911323
1.73820227039,-0.303558271111,-1.12692334641,-0.0803489455307
-0.186913123924,-0.957054842798,1.56708625449,-0.115639423447
0.435926781114,0.0867027441901,0.95104979802,-0.252758666331
0.558477375191,-0.31100019482,-0.385339222841,0.166229189021
0.992988181265,-2.12162921013,-0.598013337651,-0.337606106466
-1.50130365525,-0.173500997825,-0.934188470855,-0.401141239569
-0.323580610965,0.405949832576,0.00177146301924,0.78580893339
-0.692980928472,-0.0727106728214,0.189932223397,0.314749097535
0.582713910183,0.737967389973,-0.204493986682,-0.611440342991
0.331394711057,0.659276677358,-0.61841299937,0.004473067375
-0.912039187999,0.991750176512,-0.774793580433,-0.977742032723
-0.375200918159,-1.56080115368,0.386973463108,0.267074106522
-1.03692185648,1.8838062169,-0.867758883006,-0.945115205699
0.437571541466,-0.338648607797,-0.368393973781,-0.244402230995
-0.766802556907,0.0650934276006,-0.779655649218,-0.699137462294
0.136879861522,-1.7197935698,-0.380213362322,-1.04206224569
1.8788774851,1.08400236584,0.493087222873,0.573714841197
-0.236323372697,1.51936704251,-0.114347972462,-0.562171338249
0.478449991901,1.20757864916,-0.452566106095,-1.84924523756
1.79627013051,-1.2321548666,-0.264217555993,-0.678676035015
-0.20508910172,1.29793177236,-0.954785597021,1.75393114642
-0.78911992803,0.790564354099,-0.583103804127,-0.486324484182
-0.319486989655,-1.54207565706,1.03206418602,0.974519640366
0.580640827325,0.697739171223,-1.08509812293,0.195503183921
-1.04603091517,-0.694815473004,-1.64427236397,0.582658214833
1.16921295832,-1.09148299578,0.0257995160021,-0.918029671203
0.371090350012,-1.87028356596,0.588744553099,-1.14324014826
-0.434478985488,-0.38050462137,-0.828428256285,0.124659738567
0.583936280728,-1.23811045238,-0.393288025706,-0.321903566817
-0.950663292693,1.0148737884,-0.300882211146,1.77140211086
1.0004198727,0.0331200567513,-0.449424295011,0.0105266068826
-1.54548727784,1.11040982024,0.30368044656,-1.94747661504
1.45514290942,0.0170881347061,-0.0696011183446,0.767487331152
0.290946874739,0.359455283956,0.936106432771,2.089734975
-0.576832101389,-1.21866112728,-1.81795962254,0.855592504598
-0.261312501956,-0.267752493246,0.675913557219,-0.903220628877
0.758558924434,0.960819126185,-0.354162994205,-0.978119205898
-0.210353375851,-0.106102257585,-0.143622950231,0.449207328717
-0.773903782644,1.32149520926,-0.13876976594,0.222239450952
0.715022841578,-0.153560788022,-0.116382209836,1.27672642505
0.623481326372,-0.722449980524,0.124793612174,0.0565434234915
-1.04886346287,1.05103342003,1.45681020297,0.282899311659
0.62803126553,-0.207161035314,-0.111778426491,1.21932327597
-0.634461719835,0.611860296288,2.4067653197,0.829072203466
0.279149168161,1.41785841737,0.805814893939,-0.864925254409
0.0605656200317,1.32890174632,-0.75663293616,-0.581283446621
-0.311238451232,-0.143502539659,0.214772434695,0.572281937172
-0.342755001559,0.708978858525,0.0471386235494,-0.536556693884
-0.102248448152,1.30303789372,0.580505612073,-2.24949879916
-0.806894755493,1.0786580725,1.52519740216,1.53379690411
0.545271026456,0.941700272635,-1.44521366841,-1.92558890436
0.171899539626,0.537845783051,0.757124466538,-0.088416156642
0.995445338661,0.11979407593,-1.95072499712,0.386902937034
-0.376174931559,0.553882733131,-1.38893426603,0.0449889418183
-0.149000183975,-0.922340143622,-0.0312632287653,1.02916469627
0.480521766308,-0.942272094968,-0.532721751867,-1.54572759902
-1.41251584544,-0.184489126503,-0.237302166705,0.0464612835769
0.0130995861803,0.929546827129,0.366483481242,-0.369792960902
-0.20870918441,0.463491691384,-0.636987800592,1.16544653634
-0.00574453788022,-0.174077523817,0.570839366295,2.05962122216
0.157258937462,1.58364972016,-0.104729312883,-0.63682308942
-0.949687875034,-3.04906271805,-1.57218526633,0.387437339132
0.128550976457,-0.395389408605,0.0710958651712,0.548037206294
-1.54462936269,0.136919646705,-0.82955738705,0.28768030449
-0.217672685767,0.211941205496,-1.12875267805,0.801730086795
-1.25511790229,2.40512892674,0.472985148769,-0.995101356353
0.284713073142,1.62673975602,0.322040785189,-1.44729787978
-1.69091517005,0.372579724288,1.36342557628,-1.35643405397
0.653094818918,-1.0188270371,-0.975423684225,0.712412346977
0.768933130924,-1.32627718007,0.168245441387,1.53260472788
-0.113576686039,1.12198983988,-0.781745190868,-0.814219304155
-1.00348976223,-0.971428354416,0.629388197233,0.42392923555
0.312304742342,0.439747463239,0.476108759616,-0.820290071013
1.13236694243,0.74428866367,0.524431724526,0.291966579407
0.565257429672,1.03434036297,0.165542897587,-0.870905479702
-0.0363953704716,1.12429670751,-0.154602823607,0.89691761774
-0.0262937313978,-0.569908804019,-1.40099647144,0.844067401761
-0.317402219158,-1.63174447711,-0.579688994291,-0.192466560037
-0.136406138327,1.79843838908,-1.99923714798,1.01647740113
1.85473996274,0.459070059181,0.0639939846666,-0.0473372810109
0.243631762598,-0.754495631729,-0.215707724089,0.993477866722
0.470215377331,0.251948266674,1.39481860077,-0.0344045214914
-1.08468582354,-1.07716479371,1.47745401349,-0.468023242016
0.0179206668654,1.28718397253,1.22447557073,0.398543924657
0.540377978707,-1.24249704614,1.55194339075,-0.85798792921
-0.1288027648,2.37574209193,0.849898164402,-0.101340229616
-0.351465655371,0.333164385068,-0.895970827678,-0.68826810116
1.08710467343,-0.845700101551,-0.148012302819,-0.889975676891
0.896415205592,-0.0521178092122,-0.331096118034,-0.316256606951
1.6765555948,0.0314100886575,0.593819685781,2.36255247766
-0.467507602261,0.771303245177,-1.18335245824,-0.180235932097
0.358243483883,0.402494605937,-0.193657864444,-1.78068050309
0.384661097904,0.414722115341,-1.71329930015,-0.2792519715
0.0422816546839,1.04531123053,-1.00612027774,-0.881817530183
0.644738462073,1.35858289359,0.437665923943,0.224375480226
-0.52945860295,-0.801939426936,0.652055776207,1.73893094158
0.754223403311,-0.278821739332,-0.773576071414,-1.34646381497
-1.44740513574,-0.696629474028,-0.159805860688,1.40766130031
-0.256135039576,-0.187460557742,-0.921001718151,-1.02747620575
-1.54033328886,1.45472303573,-0.893425233538,-1.38129602966
-1.85178182709,-0.120868521451,1.0302597717,0.679025178685
0.431569466963,-0.954274850766,-2.41915385566,0.0679054719433
-0.384439082022,0.472343504726,-0.167930498242,0.772194490176
-0.759209311336,1.04718250452,0.344191494913,-0.249963011175
-1.49756660311,-0.351422474308,-1.09439242167,0.346260280638
-0.457292502479,-0.28520571647,1.28352960598,-0.483873120132
-0.294327002729,0.824869319152,-0.359987487104,0.0210571349323
0.417608994956,-0.445404508658,-0.957062271973,-0.179812520467
1.34048004154,-0.651508354184,0.452952819501,-1.79279090214
-1.92108995248,0.590742966423,-1.25333765847,-0.321527973753
0.391897231188,-0.370496198437,-0.0438910433413,-0.328849111215
-0.208061442803,-0.87630869298,1.66008898988,-0.151446899444
0.995996257627,-0.95637214049,0.266706956722,-2.06882034355
0.241630946933,1.39989772263,-0.203096655258,0.768969037566
0.213747796379,-0.876579872313,0.0615414806455,0.526001873438
-0.343622367717,0.172858945066,0.52836597298,-1.23287513396
1.72819018277,-0.116748180473,-0.152205342979,0.248433972425
-1.49840601749,-1.07150718394,-0.0401279959027,-0.428920212921
-0.0678188985586,0.099715486453,0.349740622755,1.44396976532
-0.334719518706,0.359203177679,-1.11771360441,-0.77939327177
-0.40704684508,-0.451570804129,1.62344769016,-0.349113848136
-0.873739523819,0.843620360406,-0.749261179471,-0.231747242096
0.370180223144,-0.182203812721,-0.968998380118,-1.29956082413
1.08622975813,0.0986799247609,0.651487702831,-1.31496259132
0.960641050339,-0.0946156831252,0.882931035877,-0.284561263302
0.181246049178,-1.00786434389,0.883834333632,2.07587290297
-0.234167960041,0.587111556412,-0.0824635615593,1.12053146232
-0.897942552142,-2.10553003733,0.985963512111,0.74966023489
-0.450416126737,0.598999914302,-2.22679958101,1.82338142146
1.31931158245,-0.643699266906,0.793398100309,0.173355545828
-1.57889385919,1.12478763178,1.97474538248,-0.727050885843
0.191349245722,-0.282370379436,0.819772502523,1.13698045425
0.361544077141,1.02579754684,-0.081804847606,0.975316850608
0.869936196934,0.91474498682,-0.768782373292,-2.27127022098
-0.943640824805,1.18370842388,0.885377627456,-2.17974578508
0.129241123618,0.146995264708,0.376196260164,-0.181233672905
0.938512340661,0.317497039178,-0.095954955526,-0.937729080764
-0.607033271777,0.989437998686,0.118384001446,0.436375624692
1.28580367544,1.30813417468,-0.93483379846,0.11530914918
1.04458486334,-0.12374298069,-0.220762409666,0.675483565782
1.30376601406,-1.09961051377,0.684162979755,-0.321503716385
0.00895074009512,-1.33246464314,1.71639347429,1.2194375831
2.93212771289,1.39665872657,-0.0866352506788,0.813947837813
-0.63079172246,0.433898320435,-0.198439311298,-0.489266973751
-0.267733054429,-0.0501899506272,0.938087830545,-0.14795001531
-0.127214492993,0.77293526293,1.76112627598,0.693052981992
0.0996304814648,-0.494134508809,-0.121020303448,1.00207579885
-0.985471030235,-0.876915213349,1.302682143,-0.601506765395
1.83396499012,-1.11119519293,-0.706406231844,0.647387334646
0.0393556705996,0.692654598592,-0.269723321066,0.986053191379
0.619042700826,-0.401955899581,1.06041665284,0.60834977919
0.69896050765,-0.33069412616,-0.203863595955,-0.431609990418
1.33052027844,-1.96280357621,-0.755710853536,0.511686975641
-0.672391599134,-1.48236334133,0.229946354148,-0.870831135862
-0.598395205898,0.10652576895,0.0192835105171,-0.723512637345
-0.485953133952,0.787462029607,-1.65492761359,0.0145625919933
0.336605999149,-0.612830672717,-1.00405217893,1.65392243253
0.736607017567,-1.88470477715,0.366571850356,-0.800219957463
-0.606487599041,0.280658370828,0.798029555055,-0.850480014249
-2.13663559778,0.585387251555,-0.518505880582,-2.13689330192
1.46941536122,1.19925484958,-0.58043466771,0.420454408418
0.90682208974,0.35708520103,-0.720702734283,0.381315783046
-1.13330159743,-2.19581399771,0.850938074924,1.72021154812
-0.205170093026,0.904108456377,-2.49358272727,0.662002735311
-0.482071450195,0.375026129377,0.823404615008,-1.35719510571
-1.60629130549,-0.785026194954,1.30062769932,0.409825040079
1.68009754743,0.742563708063,-0.262788433998,0.419545559562
0.0883699081022,-0.585673952055,-0.318628846559,-0.229248517783
1.46115276035,0.280783247719,0.611635847293,-0.293405606421
0.207715276695,-0.248750397237,-1.04944439658,0.410773291833
0.0739780929137,-0.916419266127,1.18077106262,-1.03163492098
-2.16511164162,-0.881951889268,1.37562088371,-0.397753413003
-0.311754233242,-0.264331944585,-0.84165597429,0.0924350564177
-0.174998349934,-0.199695038982,0.592894015596,-1.36590689199
0.743409553461,0.303186307752,1.00021576312,-0.116325373138
-1.91925554205,0.498744624741,0.6248046884,0.577520291406
-0.994633621284,-1.28981849557,0.192484587978,-1.80676399089
-0.0795422416018,-0.956691566993,-0.69362957351,-0.601205734745
0.033770757511,0.567839264547,-0.159914528336,0.506307165364
0.227760508901,-0.295244222926,-0.506107381909,-0.559141099873
0.789754648193,-1.68228998207,-1.14954903942,-1.52484141577
1.09524053514,-1.20187249467,0.686932919898,1.20742141823
1.62429568151,0.101157929692,1.95765294046,0.443091004537
0.586349528489,-0.398424063753,-0.430107613293,-0.85562365042
0.419964305122,-0.127161122857,1.28977177216,-1.84846405314
-1.07162736833,-1.37853187283,0.180214981357,0.0749790348002
0.899011169028,-0.322724950006,1.07333272237,1.25416042667
0.0972989970776,1.1000722553,-0.23117624029,1.15895093208
-1.61066700903,0.897753439573,0.810720122732,-1.09941510047
1.99200855416,1.15598944641,-0.389523161269,1.48048239264
-2.15061150907,1.38216904857,-0.0318346873672,-0.537650510944
-0.521486749122,-0.824523703187,0.205327703467,0.218657880023
-0.496298441779,-0.859451443869,1.03215931871,-1.16595635994
-0.518794789755,-0.874573623411,0.0811483814353,0.327000281759
0.0546132830306,-0.640423261139,0.375193011632,-0.542451365318
2.18332952591,0.136478693087,0.569952313813,0.141221235652
1.07654053193,2.00134586499,1.36100256219,0.441286944199
0.182496768057,0.289985640572,-0.734539101586,-1.49952596327
-0.772565213975,-2.08609253894,-0.572080075379,-0.491137007531
-0.848883436613,-1.55939362837,0.29129029275,0.854813239017
1.2732488691,1.02201419232,0.1615310642,-1.02421744302
-0.314666040867,-0.96066027876,-0.911264573226,-0.0504527992053
-0.955859472353,-0.842117088307,-0.480458929615,-0.997026320739
1.12980014268,-0.490771344853,0.411840776143,-0.415781368478
1.54017502209,1.0763929554,0.404678296029,-0.492932958552
-2.33979986053,0.257256440725,0.00647786044217,0.99852159852
0.329018659757,0.839981058116,-1.91372177652,0.174657679929
0.318287002822,1.30280487138,-0.737989367868,-0.509470407506
-0.635584770721,-1.58582929637,-0.425000265967,0.151358387474
-0.0101331482952,-1.70711813638,-0.435615447658,-1.16321841207
-1.25530944532,0.930661477517,-1.35235360378,0.641252432782
-0.505351398172,-2.01424840533,-2.18765247769,0.862581035292
-1.51212062363,-0.572175085165,0.0223327408629,-1.41355480745
0.580342858374,0.0746188272201,1.50293695617,1.45475245321
-0.0825735069351,-0.182171280572,0.999142078695,1.33357936308
-1.26530619164,0.141460662058,0.123710081729,0.719326855777
-0.238827302064,-1.55614804645,-0.396557524435,0.667175838115
0.98729524214,2.27614591038,-1.22418515718,-0.407392545454
0.0203877216931,0.162395016627,-0.301246814493,1.14537478866
0.710534554223,-0.451757250969,0.123648222915,1.20718663943
-2.46824948053,-0.94257681305,-0.724983804635,-0.247253722846
1.44055635966,-0.0601455765623,-0.453666685421,-0.80969750447
-0.125313487024,-0.00915819307256,-0.584876355404,-0.587369728876
-1.00083430889,0.578892179782,0.965664693191,1.31866616021
-0.778261890651,-0.0832795634056,-1.71038189732,0.952248185133
0.362389381103,-1.37562605292,-0.81078078707,0.433058211833
0.683329007199,0.146905968182,1.40471660031,-1.30571481947
-0.319027260001,-1.27908294218,0.647053989177,-0.138996580719
0.823586264172,0.154007112671,-1.51718245709,0.0764643452807
0.148457544389,-0.584506062561,0.969739844549,1.07816290808
0.560743896064,1.74321668803,-0.0214849751092,1.13707467632
-0.624651867414,-0.912954547748,0.581274945692,-0.251521809902
-1.33099689141,0.47267341179,0.440689415377,-0.093936569718
1.55506018841,0.560244110679,0.256514475344,-0.496361140386
-0.0135544361427,-1.3675642253,0.170871581095,-0.0688214926326
-1.45467022072,-0.479602105708,-1.19196785221,1.37286277575
0.749191486707,0.212694980902,-0.889546560012,1.73570270028
1.04415618677,0.134520622058,0.465676435349,0.663640753748
0.457021536709,0.325104637512,-0.912943099548,0.202679754674
1.11879682358,1.15884849849,0.52635994196,-0.541148414217
-1.32242586913,1.09696783739,-1.06736529092,-0.359471670744
-1.8997205571,-0.858796984773,-1.80041274209,0.613036825875
1.09207069435,0.131658445744,-0.807459097114,1.07267974516
0.505084047808,0.206101249273,-0.570653713543,-0.873321526374
0.255702824346,-0.981921139813,1.41306615628,-0.772158115896
-1.32912449143,0.663666169184,0.977988913238,1.48579246055
-0.543025784729,1.81463429086,0.056859455336,1.85052420877
-1.26186735206,-0.749307245427,-0.75639399404,-1.43364372354
0.173237205908,0.985319117008,-0.12471347826,0.443372524764
-0.708495081973,-0.485498837265,-0.230871123136,0.741855611573
-0.46626584576,0.368816153237,1.80861498634,1.05924280717
0.251017851917,-1.22635343093,0.546875468637,1.22075003838
-0.129453363874,0.0292118756233,1.09784653702,0.508553208002
1.14552431901,-0.615480720099,-0.787830475683,0.770966879778
1.01742004754,0.424685511496,-0.830989560302,1.72056077522
-1.13086652782,-1.03224998475,0.427148066683,1.26619126887
-0.918181039345,-1.28878160703,0.370347860029,0.0827260781424
-0.120776004781,-1.47326128087,0.506765799083,0.459392442071
-0.914958739007,0.736179455568,-0.968271834519,-0.425535965272
-1.12053761708,-1.45032541305,0.631486739892,1.31414885008
0.785156935299,-0.039655585336,-0.0733589884721,0.47686948233
-0.232463827053,-1.15180082121,-1.0956230295,-0.0522904638033
-0.157795146706,-0.079514031109,-0.0788885248501,-1.36134923934
-0.818431298118,0.798061474098,-0.692299894564,-0.322726492638
1.3291216162,0.0814425250085,-1.1192381944,-1.80484659806
-0.13172186268,0.00364144775216,1.41871329186,-0.830372294844
0.155282347374,-1.1478303137,-2.52789592545,-2.06415632792
1.1964591927,0.4564023716,2.66438811045,-0.350402132972
1.92812427016,1.20581730239,-0.228026112099,0.420934014558
0.587762554113,-0.142745862788,0.642623684196,-0.936363082813
0.269942670297,0.433178324268,-1.04273221892,0.35374741621
-0.773155252202,-1.50545461888,1.15077268402,0.532632328261
0.651191836127,-2.44220117046,1.74417776493,-2.13179566273
0.632871576689,-0.183906148798,-0.89619397158,0.0337275783853
0.222748544082,1.47521574069,-0.445314970389,0.0756501884438
-0.836490908741,1.81779099568,-0.787053353919,0.639505680976
-0.421838562854,-0.50031810186,0.424009460181,-0.580634044249
-0.666683550996,-0.900417480925,-1.64519104593,-0.117056798876
-0.460990868824,-0.368305953544,-1.41592258295,0.579499293646
0.450145516532,-0.394738592255,0.462973291233,0.804177954801
0.142814222377,0.085050469835,0.944954121806,-0.215372016171
-0.347055606383,-2.01302051848,-0.516027582602,-0.92918523594
-1.25323181155,-0.290183510378,0.115620210081,-1.19115998064
0.638819776185,1.02466781643,-0.320065097636,-0.722801488852
-0.443061031346,-0.659290936497,-0.41924859317,-0.427559115488
-0.622198370513,1.60678573829,2.85506606756,0.251403389851
-0.160394129918,-0.224064114918,-1.04765101278,0.290907179317
0.362349556136,0.99028442995,0.371059320546,-1.09336224482
-0.421302127695,0.213210822628,0.105650776317,-1.31260583672
-1.26164930652,0.958317055862,0.650485074224,0.558776115568
-0.492376749416,-0.130018777993,0.951275191119,-1.16326531688
1.08309291862,0.194897419102,-2.10914342158,1.81346922851
-0.419996244286,0.163876520065,-0.0171521603413,1.27053444037
-0.393940231618,-1.55173733457,-0.790071413426,0.69801871304
1.35866719189,-0.692545733419,-0.170769822963,1.28479669391
-0.836878435741,-0.44560682955,0.00126239781494,-0.0399267944382
-0.680509223001,0.356604747316,-2.40750017663,-0.627719943792
-0.524194433757,0.956990295161,-0.672095334822,0.173216263665
-0.073818814226,1.00906437762,0.450062935909,0.718507325947
1.91479518191,0.747065348466,2.2140035316,-0.524459467427
1.02887440328,-0.231299092182,0.787466390062,-1.42755486809
0.0277224398298,0.520577837863,-0.597899147251,2.59064898889
1.61885134815,-0.693262030273,-0.332790177965,2.01473766058
-1.21881259332,0.769653195982,0.413528826359,-0.420667836251
-1.61461123402,0.477412175618,1.44357736313,-0.300281457698
-0.520379727374,-1.20410531615,0.529084249596,-0.0867322206548
-1.36668386149,-0.104689035494,-1.30966607806,-0.116142570096
-0.29633131696,-2.11778066301,1.07675957739,-0.0686622530966
-0.756929211503,0.141630223568,-1.48527607806,-0.50883378869
-0.609408239241,0.371977203779,0.537225175967,0.788568554566
-0.901358117213,1.0910287749,-0.696802905672,-0.559511934721
-1.2884766359,-0.48106673634,-0.355503981379,-0.939398698361
-0.747817080308,0.956981589335,-1.81575301152,1.59484191361
0.158346049884,-0.106612710663,0.236617116332,0.118920754892
-0.618650329138,1.82082941754,0.593520768467,-1.67580726546
0.474132132816,-0.855312373647,0.466556614948,0.614215437072
0.831958697891,0.183903397617,-0.0831756163835,-0.663590575364
-0.272548147877,-0.0841996499947,1.07552799441,-0.55976913826
-1.00247179785,-0.520526260567,0.253300189869,-1.76347100237
-0.0409719474378,0.126330222215,-2.19453642241,0.805251107739
-0.0175081621752,-0.0846890605412,0.000897372649091,-0.181663383801
1.07905445849,0.928487047505,-0.874452187079,-0.482702571375
-0.991568661496,-0.195076550871,-0.251010286737,0.706517347327
-0.414124305718,0.328258488903,-0.457227869793,0.855826867056
0.732991786493,-1.05052826197,0.599749299679,0.0210407321222
-1.10646583771,-0.998221175434,0.600007931022,-0.348108409476
1.382993865,1.1969325478,-0.280000235006,-0.274247538693
0.672104576314,-0.494135275464,-2.05523871211,0.112720143975
0.0415632680882,0.487868170041,0.283308787098,0.910148857179
-0.507094540409,-2.05864583522,0.769509663886,0.0252201910809
0.0638385069105,0.857889797491,-1.17925459059,0.354383842851
-0.909256221148,0.695536946157,1.70225695458,-1.01058488964
-1.26464653187,0.0771061246089,0.429253185551,-1.06931125718
-0.11192905406,-0.417771342076,-0.0987904994127,0.686489139717
2.35039803177,-0.814390084341,-0.333967490147,0.232215017164
0.00384590934054,1.79273897769,0.507476993933,-0.928747077173
-1.54763967551,-0.00331862546427,0.539203818922,0.523537739641
-1.03123640709,-0.641737032919,-0.378421518824,0.857176584029
1.20184613535,0.925840884502,0.275527277052,0.493304769334
-1.26181143579,0.411286375539,-1.7602176907,0.388895481434
0.0909967482523,0.144170629859,-1.19314856282,0.26573815011
0.0329568299766,0.273132874357,0.417931918405,-1.03871923966
-0.0332376343531,1.24900623135,-0.304757811881,-1.22090934873
-0.0212398693952,0.13406118176,-0.338134888816,0.323819170472
-1.20048313991,-0.0231381247212,-1.18080879564,-0.0365110250159
1.02080633999,0.923179106451,0.468347021198,0.375779349253
0.808626724766,0.811509773527,-0.74738694858,1.64822766645
1.04094789077,-1.55601590065,-0.645551200134,-1.13180210995
0.526912803243,0.130324936468,-0.195003783416,0.416353896914
0.520336031843,-0.560984466613,-2.06757763762,0.554264916141
-2.21344903873,0.213701197875,-0.532440277652,0.314610036844
0.417629442487,-1.335443023,-1.56097735737,-0.0674978576582
0.253157029195,-1.30358424855,-0.456416389545,1.07337357929
0.0555544290961,-0.839586348199,0.20723364265,0.338882321146
-0.621796959374,-0.00680000355014,0.248540332641,0.259022130182
-0.910197300579,-1.65644520575,-0.624943412037,-0.0384084582186
-0.745157628748,-0.438360503675,0.580196552258,-0.0137034922381
-1.33703371961,0.44141439816,-0.158403735267,-0.0248310828067
0.44263389474,-0.736437849756,-2.29482827493,-0.891528915093
